,STORY_ID,PROLIFIC_PID,Empathy_Reasons
154,225,6290de7fb740c5593c1c37c7,"4,7,8,12"
155,45,5a7da426190420000155b6d9,"1,8,10"
156,5,63e61d24e1c77b4b584e879f,"2,12"
157,42,59860b0414f85e0001506faf,"6,7,9,13"
158,256,5f76e2c2c75fa118deba7f46,"8,10,11"
159,157,65b819d036c983737c87e6dc,"1,2,3,4,10,11,13"
160,185,58d9300e33fef3000118a808,9
161,3,5b4e50fb369f840001136070,"2,7,8,12"
162,148,5c8b65b1a8990e0016f682ed,"4,7,8,9,10,12"
163,207,5d1a70c42ba4ad0001d622e1,"3,4,7,8,9,10,12,13"
164,213,5a32e703c862ce00011155f6,"3,7"
165,56,5eaaa1f09980ee025a0e1f12,"2,3,4,6,7,10,12"
166,152,5d1534993fa4550019cf8aec,"6,7,8"
167,184,62d793b216e1b007c88f156f,"3,9"
168,181,5601ab2ea66d100012d5c38a,"7,8,9,11,12"
169,126,6141f62294ff9bf9d89e8897,"3,4,6,7,8,9,12"
170,92,5c3ce3a6de04ad0001d8a6cc,"1,3,4,8,10,12,13"
171,235,6018880c76e9e614739fde32,"3,4,6,8,9,10,12"
172,46,611a634c7e0e602c9a6b3ad1,"2,10"
173,295,58bb44dfb225d90001d09eb7,11
174,234,660ff676747a1a7c2e89dcfa,"1,3,4,6,7,9,10,12"
175,1,5e696506e570590a12418b2f,"2,4,7,11,12"
176,168,644ac4fca1359a25ea5cea3f,"3,4,6,7,8,9,10,12"
177,156,57e028b7ccd0230001fc2462,"4,7,9,10,11,12"
178,158,64136034f020e6b765d0bc4c,"9,10"
179,107,5d62e42406ed5a001a2084f3,8
180,242,632b1b35331d4efbfb0d0f8d,"9,10,11"
181,132,61578a0443488f198fa5e698,"6,7,9,12"
182,286,5702c03e68c641000e0d754d,"4,8,9"
183,279,5912e4505c9346000127d2e5,"3,9,10,12,13"
184,252,59860ea5fd8cca00015cba4d,"3,4,10,12,13"
185,147,5a986d1789de8200013ef74e,"3,4,8,9,10,11,12"
186,243,5dee48a67309b94df13ddbce,"2,3,7,8,12"
187,121,62d6defa1986d536fcf8c525,"4,6,8,9,12"
188,63,5f71d4cc0d3ce7052e72c357,"3,4,6,13"
189,,62d138e361857aef127c9e8b,"2,5,6,9"
190,270,572685c4f2a83f000d6aecee,"3,4,8,9,10,12"
191,84,5cdc899d48d5f100195fafff,"7,8,13"
192,179,6071a3faff84952d04771a21,"2,3,11"
193,52,6043a1dc4c33ef37c64f0812,"3,11,12"
194,84,5b703ad76f0ed10001bfb0af,"7,11"
195,170,61bb376140db417c1a138a3e,"3,12"
196,136,59a9abfb2ab6b80001a7df7f,"5,9,11,12,13"
197,94,5c9c7cc072bf7f0017b6b798,"1,4,9"
198,181,63f87a8c4655faf50e6c445b,"4,6,8,9,10"
199,269,64aeffcd788189abe537458b,"4,6,7,9,10,11"
200,190,59b58976773f4100014879ec,"1,2,3,4,6,7,8,9,10,12,13"
201,274,628f6adcc2f8f5d3d42113e3,"3,4,6,9,10,12,13"
202,157,5f985f3a4bc1cf120675f408,"3,4,9"
203,171,5accf2c4fa3b4e000173d11e,"3,8,9,11,12"
204,281,607713f930627fc4d4e42906,"2,3,4,7,8,10,11,12"
205,127,6400da876003cad093b2118f,"1,3,4,5,6,7,8,12"
206,185,574aff1b5bef980007af2745,"3,12"
207,123,57a7326516a091000112edb2,"2,3,4,7,8,9,12,13"
208,45,65d1d2f7bbb5b1ec274b3253,"3,5,6,8,9,10,11,12,13"
209,295,644182ee572368b72f681f4b,"3,8,10,11,12"
210,145,5d62dfb2459f070001e8cb14,"6,10,12"
211,274,5ea98a67b0e52209527635f7,"2,4,9,10,11,12,13"
212,100,5b29585924931e0001198e11,"2,3,6,8,9,10,12"
213,230,5e122c6d6887bc8b881c4426,"3,4,8,12"
214,221,5ea1e407df1e160c7db497c7,"3,6,7,9,12"
215,124,6604001ede509812e39b3d0d,"7,9,12,13"
216,54,5e8f569436e20a234f89a6f4,11
217,61,607bfa69c30f5eb868379464,"1,4,9,10"
218,56,5615f3a47ffc8a000f812714,"2,3,5,8,10,11"
219,282,62ed08434085fad9eefdfe1a,"2,5,11,12"
220,236,62029c60ef1cb18a1337c9d4,"3,4,5,6,7,8,9,11,12,13"
221,273,59baa4f5178f1b00018289b2,10
222,152,572bac993437df0008444fba,"2,9,10"
223,136,5c3f18cf105d550001417ef0,"3,4,8,9,12,13"
224,141,627126d9ccfbfad602369830,2
225,44,65d0c78cf2eece985d8dd852,"2,4,9,10,13"
226,14,5ea29c5cad06661b01230684,"3,6,10,11,12"
227,277,597b92f0a33b0d0001fd3d90,"8,9,10,13"
228,66,5fd763c986c8250530939ce2,"3,7,9,12"
229,214,60eead911e567d29abb34468,"8,9,11"
230,221,596de39c9fd5ee0001b704c3,"6,9"
231,217,63d021639b090bcb4ece2e73,"2,4,7,9,13"
232,227,5cd942fdcc98b20019852b50,"2,3,4,6,8,12"
233,208,659ab50980820849a02c0b5f,"2,7,8,9,10,11,13"
234,220,637f86d14043aee189917962,"7,8"
235,227,647090588c2da260a10bde21,"3,7,10,12"
236,286,5f48cc495940140223c41866,"1,4,8,9,11,12"
237,142,63cedf1831b133e663467969,"3,4,6,7,8,9,12,13"
238,236,5cf6e4aae289a80019b6e032,"9,12"
239,259,63bd84ca385caa952ea5cc78,"1,2,3,4,9,10,11,12,13"
240,199,5fecec76827f81eea8e1796d,"4,7,9,11,12"
241,213,631651b59af8f4dc7c01cf6e,9
242,206,6103082117238ae6d0c3e805,"8,9,12"
243,138,5d514a73f20feb00160b5e0e,"3,8,9,12"
244,273,5e4a9e0ade1012000aa3de0e,"7,9,10"
245,248,6571fd9d691befe21fa61d18,"1,6,11,12"
246,107,65df4369886094bb19030a5e,"1,2,3,4,5,6,7,8,9,10,11,12,13"
247,257,59479251f236120001ecf9a2,"8,10,12"
248,48,6007ec6b66d5f4321ead3ce7,"3,7,12"
249,129,60887cbf254deb7ab5095f77,"3,8,9,10,12"
250,264,6229dc46db19c545656a6d4c,"2,7,9,10,11,12,13"
251,285,63468dd619d9b90d5b8b76c9,6
252,152,6612e4e2da841ae356eef1d4,"4,5,6,7,9,10,12"
253,144,6329c510ea44255e948f8492,"3,9,10,11,12"
254,12,5ff761708dc97a400e1d0a81,"8,12"
255,299,5c322f84508b7a0001fcb70d,"3,4,7,8,9,12,13"
256,297,62b2aea60b8dbf2bda1d67e7,"3,4,8,9,10,11"
257,100,5d43d8751e6eef00171decb2,"2,4,8,9,11"
258,290,5f68c02bfe85b202e0f00cc7,"10,13"
259,176,62e023ed4b0fdb8c95a9e47f,"3,7,8,9,10,12,13"
260,,610d4df86c4abc6b5ced6fa0,"2,4,6,8,9,10,11,12,13"
261,186,611adee82e2e623f7eb77643,"2,3,4,5,10,11"
262,18,62a1d848cc2237ff6738870f,"3,7,8,10"
263,138,56b4fd68a9d33a000a891ff9,"2,3,4,6,7,8,9,10,11,12,13"
264,46,5aa670b41eda41000136d80a,"2,5,7,10,12"
265,182,6054986d528d69b89f04aacd,"10,13"
266,248,5b168549f6cef00001428386,9
267,51,64137d203dcddad061ff78dc,"5,7,10"
268,277,64135a879bd10086260ce23b,"3,6,9,11"
269,242,6140f89d1e3eb6c838729c12,"7,10,12"
270,256,645a0f712b769eff5a97d2b2,"7,8,12"
271,55,59a456d1ec2f75000124f081,"3,4,12,13"
272,184,644a6b401909670b5aa92694,"5,9,13"
273,293,5ea168fcfe333e0008434179,"3,7,10"
274,183,5c87790e4b0de20001352297,"8,10,11,12,13"
275,143,611a534847508cf4efe439f9,"3,7,11,12,13"
276,45,5f0c86cbe4af1361b7158f3e,"2,3,4,6,8,9,12,13"
277,176,5f622fbe1fbbd21051cb28b3,"3,4,7,9"
278,120,60dfa6a5a12413b99195c3de,"1,9,10,12"
279,237,62962018b1bef67edfd5718e,"3,6,7,8,12"
280,143,5bcda2ee6fd72000014996e4,"4,8,12"
281,166,609428df71e61cae4b2a67f3,"2,4,7,9,11,12"
282,293,5d7695cc7ae60f001bc4bde6,"7,8,11,13"
283,164,58545249cceb5b0001e4875a,"3,8,9"
284,182,5cf16528d02943001a98f4e0,"1,4,5,6,7,9,10,11,12,13"
285,149,647f99680ecd4f7712a8c8f9,"9,10,12"
286,,626a4c6b8d3ce0d9edcbfeab,"8,10"
287,242,60b1073cfd6d4ef92a3fed74,"7,9,10,11"
288,149,63ee6ca92186ac65c4437d62,"1,8,10,12"
289,32,5f3013e31c8a690aacb02c31,"4,9"
290,279,59cfc4ff4f2d3d0001d8e01c,"3,4,5,6,9,11"
291,206,5f628a5497682b3094294505,"3,6,7,8,10,12,13"
292,281,5fc2a391bd7dc21720d0160a,"2,3,7,8,10"
293,154,5be92cf1ba2782000117743e,"6,13"
294,190,57732cfcda75d30001487571,"4,9,12"
295,224,59a40f8f514a2200017e69dc,"3,4,6,7,8,9,10,11,12"
296,295,5bf29e1f8274d80001844fa2,"7,12"
297,33,63f77f1d502d6f83277a84a1,"2,4"
298,284,59ada3241059c50001afa98c,"4,9,12,13"
299,163,5df1fd62dc85350eb4d4ced1,"4,7,11"
300,116,5f45882f55090e1a65935ffd,"3,4,6,8,9,10,11"
301,136,65c8fb25936d1e6b58b5e4f3,"3,4,5,6,7,8,9,11,12,13"
302,132,654e38a9bd1961e9942af916,"3,8"
303,262,6597c4abac1506934c41e00f,"3,7,9,12,13"
304,178,5ea98c900640c90a3db307ff,"1,4,8,9,10,12,13"
305,123,5c2d27de867f660001af9b73,"9,12,13"
306,18,6159d9989d3806f0083f17fe,10
307,206,57c957626736cf0001b31f39,"2,3,8,10,13"
308,259,61656042f505fd7fa53e8628,"3,6,7,13"
309,264,6612d0a9046c003fef7f5e16,"2,3,4,7,9,10,11,12"
310,232,66088c59814ba8c63957669b,"7,9,10"
311,303,60fcd9d6041972c60a72b7fb,"4,7,8,9,10,12"
312,1980,60d3af0b1aec1e77671e6774,"4,6,7,8,9,10,11,13"
313,706,5d88dc03d2b2360017cb111a,"6,9,11"
314,799,5f7deaf807753f02f9cc2b2a,"12,13"
315,250,6106d791fbdc0bdc6893016c,"7,9,10"
316,1308,5d5a72b1f6a633000186827b,"3,4,10,12,13"
317,1271,5eb931ff273a56000b17b65c,"2,3,4,5,7,9,10,12"
318,333,5e662ebd5c28e1000c543cab,"2,3,6,12"
319,199,60c8eb96a3f6b07df96d2d6e,"9,12"
320,146,5b01e69aa496b300013d5b9b,"9,10,12,13"
321,126,5f0cf299c6db5770064402e1,"9,10,12,13"
322,461,5d53d043e36afb001ae105e9,"9,11,12"
323,1205,631a0fe0eb6a5b8c1f501d22,"4,5,6,9,10,12,13"
324,663,651ae4cf4e23ae5d853f4b22,"2,3,4,9,12"
325,1791,604b6aea586d035690aa609f,"4,6,13"
326,1380,5d64dab1f1c6780001fff01e,"3,4,5,6,9"
327,471,5ee7d1fbea133f0aa334cd96,"4,9,11"
328,649,578639952fc0d400012c6734,"1,2,5,9,12"
329,422,5bed63da5d42970001d4f145,"3,4,5,7,8,9,12"
330,,5cdee62f7f65ee001a9855ba,"2,8,12"
331,919,5b5f3e6d9351420001b7d0ea,"4,9"
332,1582,63d0234a81df5f9f9131e255,"2,9,12"
333,166,59d395800118340001369be1,"4,12"
334,1238,5b96b497169b86000125198e,"2,9"
335,135,5e8b2835da38297d4e63e3cc,"3,4,8,11,12,13"
336,159,577d1216b425c40001434b2f,"3,4,10"
337,121,634b26ce0aaab507fa36b71c,"4,6,7,9"
338,1277,615739949cf5767509a7e29a,10
339,673,5bab5f23fdc48b00017769b7,
340,546,5b2e41eb1d2f710001fb32db,"2,4,5,6,8,9,10,12"
341,1284,5567910cfdf99b02fa61b664,9
342,425,66130bb591837698386adf43,"10,12"
343,1988,5e0e63b52b12bd5ae9a859eb,"8,9"
344,1256,5727340ae386b9000e3e6664,10
345,815,61524d51b20fcebb8f619497,"3,7,8,9,10,12,13"
346,392,5a8f01d95292b80001235d34,"4,11,12,13"
347,1309,5c6ab741a70f0f0001607363,"3,4,6,7,9,12"
348,1453,601ef2ade61f3d3b81e80624,"4,7,9,10,11,12"
349,122,58b99fcaf814e400015249bc,"3,4,6,7,12,13"
350,1373,5c708c40b2da8a0001ee06c5,"4,5,6,7"
351,675,604fb38595629d1c47bdd8ae,"2,3,4,7,9"
352,1664,5f6cf72a1b5cc614cc521219,"6,7,8"
353,1302,5ecd69b060c5700bd5a5b000,"3,10"
354,1586,62aa7776b95bde8a0dfc72cc,"4,9"
355,704,5e530b304818fc31afb5a3ea,"4,7,13"
356,1198,5a5e0fbbe0cf3d000126a1a8,12
357,1750,63e51bd397b0f5edcbf78895,"1,2,4,5,9,10"
358,404,5d91d26b80e407001a2d7e46,"8,9,13"
359,177,5f6a309c9fbd7a0a1a014543,"2,3,4,5,6,7,8,9,10,12,13"
360,379,5c7fb5f2e87c1c00168a7de3,"8,9,12"
361,144,5dbb15aae8702f11775557ab,"3,4,6,9,11,13"
362,1643,6464e4cdfadc9e95c58f95dc,"4,7,9,12"
363,1349,6400e3c204aea7cb2894eb54,"1,2,3,4,7,8,9"
364,506,5a940f1f4eecca0001dd3181,"1,4,9,12"
365,1983,616446cf4ceb3432da9468f6,"7,10"
366,292,5d1b5881cc4634001a53c691,"3,4,7,9,12"
367,1369,5df24aea4b49a115b41f0b3a,"7,10,13"
368,1310,5c6099f292e37d00012f484b,7
369,116,5e79e293be7ccf0009e6d202,"2,4,8,11,12,13"
370,1884,6235efe25b5f6571a27e4d7d,"9,10"
371,360,5e22d5c0aedc2c589eb1c8f7,"2,4,7,9,11,12,13"
372,218,64e88285d1be2ebba5fdffe4,12
373,486,5d0651c57c37bf001a987dc2,"4,7,8,9,12"
374,1639,600951c17fe1b33bea7d5e60,"4,8,10,11,12"
375,358,60a047bd9244cf64dc2283a8,10
376,2027,5e170347afb7a7011c36d842,"2,13"
377,63,5c7b2a3df48c6d0016f6fb70,"7,12,13"
378,1256,63d26e7520f76967b26cf2d7,8
379,315,60116f561c12820548f55e82,"4,7,9,12"
380,1011,63f77942d3cad20e65a411a9,"3,4,5,6,9,11,12"
381,13,58f501db575c01000180b65e,"1,3,7,8,9,11,12,13"
382,901,61560db6a537f0c454b23db0,9
383,284,5ca0b46e8265280015164984,"6,13"
384,1290,60e7f058b39b70d0de8705f7,"3,9,13"
385,683,611cdbc193e877feb68b0765,"2,4,9,12"
386,1150,5ba429d68b201600012f6d27,"4,6,9"
387,1854,65e1e46f38660e17e038af36,"2,3,4,5,6,7,9,12"
388,675,5eaaafc16d4da60008d55928,"4,5,6,9,12"
389,815,5d921a2e34fc500016df8e5f,"7,8,9,13"
390,748,5904f7725dec66000110af5b,"7,9,10,11,12"
391,1205,5f4c2f966aa63985a094af38,"1,2,7,10,13"
392,0,661542b4d92b4d10e66fe6dd,"11,13"
393,1500,5ac337b6a3ba7a0001b48ad3,"6,9"
394,137,5a1683aeab721b0001ef8e4c,"7,8,10,12"
395,346,55cdc77f34e90600128d237f,"3,10"
396,437,5b550c6e303c330001660747,"5,7,8,9"
397,787,60b62184fd4b3b2fe7b8ddfd,"3,4,9,10"
398,305,5e8292fdbb2c2c9c920b0b64,"3,7,8,9,10,12,13"
399,1101,5bacf6a4b95cc700014b56a8,"8,9,12"
400,1202,59917a2b0675b100014dadb8,"7,9,12"
401,1941,5ed0dc47fd66121c75e88443,"2,3,4,7,9,10,12,13"
402,1811,5f85937a1aba21000962d0fc,"6,8,12"
403,399,5e8c81b7d1ee09010f479a4b,10
404,326,5b88002a7bb9e90001f0703f,"8,9"
405,1553,5d69716987f62800187f378e,"4,8,10"
406,455,59d0f14e4994000001b69a3d,"2,10,12"
407,351,5e6e6df77fa76d000ba0f155,"2,6,7,8,12"
408,1217,65732f120e0bd25731a31eab,"3,8,9,12"
409,1289,62d13eb8bb0d45e1ad36d312,"1,3,4,7,9,11,12"
410,303,5f5668cf2db7050961fce434,"1,3,4,7,8,9,10,12"
411,12,62cbebd0b3641f4745d7c863,
412,633,6609d5c40db0d5778352d369,"6,7,8,9"
413,368,5a6e3debe6cc4a0001b6d1fc,"7,9,12,13"
414,347,605c9580548e29bcb353aba7,"2,3,4,6,9,13"
415,1584,59d62ad5f50cfe000125d96b,"2,3,4,8,12"
416,,62a71ce6a09aa213bd5c3de9,"4,9,12"
417,1587,65845acc3335f883ddc077ec,2
418,1316,5db403f9aa516e000a500822,"2,3,4"
419,1471,56d33245321cae000b68d9e4,"2,3,4"
420,1251,5e67a63dd0697a04fd08ef72,"3,4,9,10,13"
421,1189,65250c54bcd24a2fcf5ee728,"2,7,8"
422,1988,5c9e119a881e9800147050da,10
423,362,60bb4bb882df9ceb094a8a7d,"8,9"
424,1853,5d1bcfd2e24a990001f327a3,"4,9,12"
425,551,6150792b260ce6cdd47941c9,"6,10,13"
426,929,660d9bb926d37bbb4e76dd9e,"3,11"
427,1202,60df4e7da276be47ae40c4d6,"1,2,7"
428,708,5fc4fcc560181108733ff9c7,"7,8,9,10"
429,586,59a761ca1363d90001676931,12
430,421,5c5048557a1645000150130e,"3,7,8,9,10"
431,395,571b8ee55d40840013c4e138,"1,2,3,6,7,8,12,13"
432,1219,616ab38422e8cf63905eec70,"4,10,13"
433,455,5c99d104490924000111bfcc,"6,9"
434,638,598971de71fb500001aaa40c,"6,12"
435,231,59775e3831c84f0001d977b7,"4,5,7,9"
436,243,5dbf1e36c97a8c3c0b008785,"2,3,4,6,7,8,9,11,12"
437,1248,653b6dddcc1f60f17e2f7f0f,"4,7,9,10,11"
438,139,57a36f499bd3d70001e5230e,"4,6,9"
439,476,6175c21534e6a9b77903de5d,"3,4,9"
440,1346,63ea44753e84475bd9ef6c46,"3,6,7"
441,209,5d5d757e93c4f9001ac8fc45,"3,4,7,9,10,11,12,13"
442,1953,6065d2fa239647515ca63a33,"4,7,8,9,10"
443,753,60781a923fb396d395d59d67,"6,12,13"
444,528,5eb3d22ffa15221c2e0117c5,"4,8,9,10,12"
445,202,6020329e88ba9160b200b96b,3
446,413,56ab6fd869b24700065cbdbd,"5,6,10,11,12,13"
447,1298,5ad8a1dea77e0e0001c4364e,"3,4,6,9,13"
448,308,5a8c9fe2000dab00018cde32,"3,6,7,12,13"
449,1380,6127c89a145f6be7b6527daa,"3,6,9"
450,1844,6150224c57e32a81a27ccb5a,"1,3,4,6,9"
451,1754,5d8f8b062ff1bd0015a9c059,"1,9"
452,137,5b224205a0527a00019d40ea,"4,5,7,11,12"
453,207,597076ad965d930001322d01,7
454,461,6139e17b320b943dc7ec57b4,"2,4,9,10,11,12"
455,1504,57b89a091e1cd400013e46fd,
456,683,59949fcfcf1d1700016efa58,"3,8,12"
457,1603,5f04e04c6fc1777ca7b04349,"1,2,3,4,6,7,9,10,11"
458,1884,5f46c41bc6a7d0083e3564ca,
459,1981,5aaa73e3f8a57d00010fe416,"1,2,4,11,13"
460,321,62fb90429c2152a93ae5fdbd,"10,12,13"
461,1770,5f1ad337b6464a21cea3a611,"3,7,8,13"
462,441,5f5a99fc00933319322faf08,"3,8,10,12"
463,189,5ded4488958094406c345402,"4,8,12"
464,748,5c0ca233632102000147c7db,3
465,1191,6131f6711c0d96f6f1fb04af,"9,10,12"
466,1750,657871ca40eb7abda10a7327,"2,3,4,5,9"
467,1332,5d494ee6034616000180b8cd,"2,4,6,9,10"
468,1855,6120b9fdb9631306b7e68022,"3,4"
469,289,5c75c7c92c662600014eb328,"3,7,9,11,12"
470,1379,6148e81feaddb84e629bd78f,"4,6,7"
471,250,60d491dfb934d8f5632c925c,"6,9,12"
472,1472,5c85423f39b9760017938311,"2,4,9,12"
473,1573,60ac08be37cd5e98ab2d0037,"2,6,7,8,12"
474,719,63e7a4f3c737f3cbc1d56f83,10
475,713,61520fd805a718c7d27229c0,"2,4,9,13"
476,1343,5e886b509c60bc4e238ca556,11
477,1576,5c94d745f6a32b0015d323e8,9
478,427,61bb36eb40db417c1a13895a,7
479,296,61475945e9378b929c8f37fc,"2,4,9,13"
480,195,5d851c1ed8dd6f0015828d47,8
481,938,65a5418464c0267277a80a1e,"2,9,12"
482,743,5f68d4f41c1e25056cbc6323,"3,4,9,12"
483,534,6086cab2718e3684dbc2727c,"3,9"
484,13,59a722657a657b0001aae223,"2,3,7,9,13"
485,1597,5de7fbfcb040d87646782d2a,8
486,1759,57bafa6cc308ca00014527c2,6
487,674,5c62980ca135520001959a9a,"5,7,10,13"
488,1182,5a8b59ccf49c9a0001f3b3c0,"3,4"
489,231,64bea5e01789a08686f95dfc,"2,3,9"
490,1706,56de005e6893b5000ce95d71,"3,10,11,13"
491,1337,62c1cc692ed0b0efffc6a0a3,"4,5,6,7,9,10,12"
492,1805,5f76884e077186131e17d851,"2,4,7,8,9"
493,793,5ca64b903ef7310012d20924,"4,6,8,9,12"
494,226,66129913cfb0d4d6869dffd8,"4,6,9,12"
495,353,60ff2155f82fd32a43381832,"2,4,7,12"
496,1666,5c92017dc719fc00017df090,"10,12"
497,1497,5f7d74f19d8158247b72d34e,"4,13"
498,711,5a01d867074b1900012512ef,"2,3,4,9,12"
499,688,6110c7e6ccdfb13e3dde5f4f,"4,7,9"
500,1273,5bdcb4bad076190001fa9c70,"2,5,7,9,10"
501,1298,62a74469effba3901c2290ee,"1,3,6,8,9,10,13"
502,296,5dc04aba55b86247c9991f89,"2,9,10"
503,422,5c9a02361966cc0016750e21,"9,10,12"
504,694,65a15abfd62ae4c19c69ec2a,"3,4,7,9"
505,44,55d621bbdb6a810013fa0ea0,"2,3,4,9,13"
506,790,5e230d0488eb2e5c960159b1,"3,5,6,9,12"
507,159,62daca978b726c806cd88450,"3,6,7,9,10"
508,885,5e78e8c6593bf50831f704b8,"1,5,7,9,13"
509,929,634d7526f126d5e2312f06cd,
510,353,65416b056fddf0f8c795430e,"6,9,11,13"
511,1315,5c432e4786e4d7000127ea83,"7,9,10,12,13"
512,1725,5caa178ffd086000016dd2d3,"2,3,7,9"
513,303,6457abf2901da540ba46b6fd,"4,6,8,9,11,12,13"
514,1950,65bcf60a53421206e0dac865,"6,9"
515,427,61fa93e25719bc09cb834ddc,7
516,420,5e062873bf3d4e01f1f63f3c,"5,10,11,12,13"
517,388,5ed934c19e6b4a496cd6da06,"8,9,10,11,12,13"
518,1266,5ea01d722f8a310202abb100,"4,6,8,9"
519,1712,594f5f0b6208900001db0b8f,11
520,1969,5b2b9d0c7f7816000146aca4,"3,4,6,9,10,13"
521,1820,5e6540794184582b2040e0d4,"1,2,3,4,5,6,7,8,9,10,11,12,13"
522,290,5acc6abbfa3b4e000173c8b5,"5,9,11"
523,741,5eff7a731d128004fbda59de,"3,4,6,7,8,9,11,12"
524,888,6104f643566bca4643370eba,"1,2,3,4,5,6,7,8,9,10,11,12"
525,1444,60a272d70db564387c61ede5,"7,9,13"
526,262,5c780b32f2fe9400169291fb,"8,11,12"
527,1997,63655db49a4838371d66126f,"2,4,9"
528,234,586fb0b5da731b000104a2ef,"2,3,7,8,9"
529,673,611ceae6cc4047f40f350c53,"3,4,10,11,13"
530,1587,5f998eb9732a41000bafd3f5,"1,2,3,4,9"
531,115,61523aaa256db1e1d5a6f734,"3,4,9,13"
532,1604,5f1f680d643ad300084c7e93,"4,5,7,8,9,11,12"
533,305,5c64561ab84cf50001b59f09,"4,6,10"
534,1502,57a7337e913c710001977341,10
535,1272,5dd650d749f6075e1eccc352,"1,2,3,4,6,8,9,10,11,12,13"
536,1944,5b46203aef90180001099394,"1,2,3,4,5,6,7,8,9,10,11,12,13"
537,277,600b25f40e8a5115c823ee13,"1,2,3,4,5,6,7,8,9,10,11,12,13"
538,639,612f4efe7a2e36e60e3254a7,"3,4,5,6,7,8,9,11,12"
539,227,594591f4bee3110001b1a4f1,"9,12"
540,1217,5d2e0db5649703001a9c9028,"9,13"
541,509,6266bcf7e82f660b9ba2ae73,10
542,305,59cd053e23b3e500018f4e37,"3,6,7,11,13"
543,1177,58a95ef0bb9e0f0001acaa8b,"1,4,7,9,12"
544,1315,5f1b3f92f904e61566bc6993,"3,7,8,10,12"
545,434,5fb29577ca2ab98b170f5299,"9,13"
546,292,5cc472e0205c2100167ab7ad,"2,6,9,12"
547,885,660d7da52ad25f07d10f99dd,"2,4,5,7,8,9,12"
548,218,5eb146e12546160370b312e9,"6,7,8,9"
549,1808,60f5aee194921ee03173afd2,"2,3,4,8,9"
550,615,62b056b6df8491744cfd6b04,"4,7,8,9"
551,1997,5e39e3e654fca708912dfac4,"3,4,5,7,8,9,13"
552,587,5ede945a2ec638128e356eac,"3,4,9"
553,363,5aad2266811b2000016f6bda,"3,10,11,13"
554,1288,5eefae66afa4e549ac714f73,"3,5,6,9,12,13"
555,925,63f77b2aa0d776f479dad4e8,"2,6,10,12"
556,223,62729ff6b6e5922c7cc5f2dd,"8,12"
557,1954,5efae44f5a33e693df274fea,"9,10,12,13"
558,389,5f84c9900f8a7b1847d1787f,"4,7,8,9,12"
559,,5e418553f2f6bc011cbfe69a,"7,8"
560,327,610852825bef3b3a3f0de0bb,"4,8,9,12"
561,1983,66057cd98be0d9983dd8fb3a,"4,9"
562,388,5964f6f6a670a100019423e3,10
563,1695,5f8332b20ea88a489c36b41a,"2,11,12"
564,1256,610dc85edb8c379c371753af,"11,12"
565,1575,6305178a0f28efe0b169602d,"3,9,10,12"
566,743,56be3b8b202307000ccbb10c,"3,13"
567,424,5fac4dc60d67201ffe756ca1,10
568,1671,5ceef64577a506001714c032,"6,10"
569,1366,5fc8384d1bc5841b0e23dce6,"2,3,4,6,8,9,10,11,12,13"
570,348,60fd6ba2198c7e68e91bc32c,"7,8,9,10,12"
571,1081,637f7c23658dbd7bcdd9e193,"3,7,8,11,12"
572,363,6049dd5314c74fb7246de9d2,"3,9"
573,356,5dfb6c4d19232d899d182cda,"6,7,9"
574,225,630cb50af8eec0334279120d,"2,3,7"
575,1678,5b1d5fabbdf4e10001638a19,9
576,957,5cc88c623ad175001a417ad0,7
577,337,6094965fbae433022b4f697c,"4,7,8,12"
578,66,5edfd24f21501a2e9bfcbc3b,"6,9,11"
579,245,5d45521afdaaad00010ec185,"3,8,9,10,11,12,13"
580,720,590b3401182caf0001ab5801,"2,3,4,8,9,12"
581,1275,5f23e66acfd91e0313ced471,"2,6,7,8,10,11"
582,358,615ded1a0b5ad33384c0326e,"7,10"
583,98,605e4cc9d4e548bca0ad00ad,"3,9"
584,47,5f3d6ca05772161108bc0e2e,
585,1423,5cab9c01291df900015c2849,"2,3,9,12,13"
586,824,5ee0570bd5e2a93a8e4b3c69,"6,11,12"
587,374,5ccdf9d67af8740018e17017,"7,10"
588,54,5aa8bd26f6dfdd0001eb1a9e,"10,12,13"
589,433,611d3faadea138dec9219e19,"4,6,7,8,9,12,13"
590,471,5eea537ffd89d01283ffac22,"3,4,6,7,9,12"
591,672,60f9a20850f30c28ac823268,"2,4,9,12"
592,420,62fb7bd5e0c65f772ce189c8,"4,7,8,9,12"
593,1910,5b6f312393405d000159e471,"10,12"
594,160,5d74288d3c1f6100190c7a1c,13
595,653,601a7c931d236c2b6b9c4eb9,"3,4,6,9,13"
596,1373,5ea3fc787c48522165e5e4a5,"3,5,6,9,10,12"
597,455,5f27cadd2947300008515f3f,"3,6,10,13"
598,1288,5e54082eb6e7cd414d4eae0e,"3,5"
599,878,596db217ed56f400011f5118,"2,3,4,6,8,9,11"
600,254,5ed2612b7ccd450415268b00,"2,11,13"
601,311,6598c7270e7e5db183bfeae5,"2,7,11,13"
602,416,5ef3bb265311db14418a71f7,"4,6,7,8,10,12"
603,61,605a7780b5d6d9a5239a1eb5,"8,9"
604,1321,5e66b7cc639d1f4320f07bea,"3,6,7,9"
605,176,5edf66ed1a0915219e55d5ca,"3,7,9"
606,611,62ab53520bb280439345fd6c,"6,7,8,9,12"
